YEAR,MONTH,DAY,PERIOD,CIPRESES,RALCO,PANGUE,ANGOSTURA,RUCUE,LAJA_I,ELTORO,POLCURA,L_Maule,Ext_Maule,LOMAALTA,LA_MINA,ISLA,CURILLINQUE,B_Maule,B_M_Isla,B_C_Isla,PEHUENCHE,COLBUN,CANUTILLAR,RAPEL,Riego_SANIGNACIO,Riego_LAJA_I,Riego_RUCUE,Caudal_Eco_Ralco,HI_RUCUE_neg,Riego_NoGen_Colbun,Filt_Laja,HI_CURILLINQUE_neg,Filt_Inv,Filt_Colb,HI_LOMAALTA_neg,Riego_B_Maule,SANIGNACIO,HI_LA_MINA_neg,HI_B_M_Isla_neg
2026,5,9,1,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,9,2,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,9,3,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,9,4,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,9,5,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,9,6,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,9,7,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,9,8,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,9,9,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,9,10,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,9,11,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,9,12,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,9,13,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,9,14,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,9,15,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,9,16,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,9,17,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,9,18,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,9,19,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,9,20,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,9,21,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,9,22,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,9,23,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,9,24,20.4235971800544,155.652244630347,15.4635791503151,137.508724300296,5.65285129832345,23.6557559836895,25.7498412624064,20.6832674460344,6.28365211219524,0,0,4.88153049289892,0,0,12.069917627991,11.205810518732,0,14.108369735937,10.8893608375014,37.3209251276442,51.0718690552511,29.6,0,33,27.1,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,1,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,2,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,3,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,4,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,5,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,6,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,7,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,8,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,9,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,10,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,11,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,12,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,13,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,14,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,15,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,16,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,17,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,18,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,19,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,20,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,21,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,22,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,23,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,10,24,20.7722085515455,139.58002075608,11.5467917185804,111.69495322088,4.02771854487608,19.6164980417824,24.0467706350312,18.355193854585,6.24345991549722,0,2.01941819530109,4.88153049289892,0,0,8.52492746661187,12.1991601263313,0,11.6795923413695,13.9378531209148,26.384409337805,50.3276198958756,29.6,0,33,27.0999999999994,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,11,1,20.4040430990375,100.324826193644,5.15574900447869,78.7012133508183,3.15991149436561,16.2617041730647,19.5424699788149,13.7619933855065,6.20408380401134,0,2.01941819530109,4.88153049289892,0,0,9.15413269672917,11.9902218470285,0,10.0061202844007,4.43882429880096,17.7751722142129,48.1971182349829,29.6,0,33,27.0999999999997,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,11,2,20.4040430990375,100.324826193644,5.15574900447869,78.7012133508183,3.15991149436561,16.2617041730647,19.5424699788149,13.7619933855065,6.20408380401134,0,2.01941819530109,4.88153049289892,0,0,9.15413269672917,11.9902218470285,0,10.0061202844007,4.43882429880096,17.7751722142129,48.1971182349829,29.6,0,33,27.0999999999997,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,11,3,20.4040430990375,100.324826193644,5.15574900447869,78.7012133508183,3.15991149436561,16.2617041730647,19.5424699788149,13.7619933855065,6.20408380401134,0,2.01941819530109,4.88153049289892,0,0,9.15413269672917,11.9902218470285,0,10.0061202844007,4.43882429880096,17.7751722142129,48.1971182349829,29.6,0,33,27.0999999999997,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,11,4,20.4040430990375,100.324826193644,5.15574900447869,78.7012133508183,3.15991149436561,16.2617041730647,19.5424699788149,13.7619933855065,6.20408380401134,0,2.01941819530109,4.88153049289892,0,0,9.15413269672917,11.9902218470285,0,10.0061202844007,4.43882429880096,17.7751722142129,48.1971182349829,29.6,0,33,27.0999999999997,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,11,5,20.4040430990375,100.324826193644,5.15574900447869,78.7012133508183,3.15991149436561,16.2617041730647,19.5424699788149,13.7619933855065,6.20408380401134,0,2.01941819530109,4.88153049289892,0,0,9.15413269672917,11.9902218470285,0,10.0061202844007,4.43882429880096,17.7751722142129,48.1971182349829,29.6,0,33,27.0999999999997,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,11,6,20.4040430990375,100.324826193644,5.15574900447869,78.7012133508183,3.15991149436561,16.2617041730647,19.5424699788149,13.7619933855065,6.20408380401134,0,2.01941819530109,4.88153049289892,0,0,9.15413269672917,11.9902218470285,0,10.0061202844007,4.43882429880096,17.7751722142129,48.1971182349829,29.6,0,33,27.0999999999997,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,11,7,20.4040430990375,100.324826193644,5.15574900447869,78.7012133508183,3.15991149436561,16.2617041730647,19.5424699788149,13.7619933855065,6.20408380401134,0,2.01941819530109,4.88153049289892,0,0,9.15413269672917,11.9902218470285,0,10.0061202844007,4.43882429880096,17.7751722142129,48.1971182349829,29.6,0,33,27.0999999999997,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
2026,5,11,8,20.4040430990375,100.324826193644,5.15574900447869,78.7012133508183,3.15991149436561,16.2617041730647,19.5424699788149,13.7619933855065,6.20408380401134,0,2.01941819530109,4.88153049289892,0,0,9.15413269672917,11.9902218470285,0,10.0061202844007,4.43882429880096,17.7751722142129,48.1971182349829,29.6,0,33,27.0999999999997,0,15.6175,21.0769726221333,0,12.82618,1.78872773040001,0,0,0,0,0
